INVOICE_LINE_ID,INVOICE_ID,INVOICE_NO,INVOICE_DT,LINE_NO,CUST_CODE,DEPOT_CD,SKU_CODE,HSN_CODE,QTY_CS,QTY_EA,UOM,MRP,UNIT_PRICE,GROSS_AMT,SCHEME_ID,SCHEME_DISC_AMT,CASH_DISC_AMT,GST_RATE_PCT,TAX_AMT,NET_AMT,CREATED_BY,CREATED_TS,LAST_UPD_BY,LAST_UPD_DT,ACTIVE_FLG,DELETE_FLAG
512884583,88512623,BCPL/26/JAI/0034242,16-JAN-2026,1,DIST-N-0142,DEP-JAI-05,SUV-DB-250G,3402,5.578,31.554,EA,32.00,23.75,2339.14,,0.00,0.00,18.00,421.05,2760.19,BATCH_OMS,16-JAN-2026 12:10:17,BATCH_OMS,16-JAN-2026 18:00:17,Y,N
512884585,88512629,BCPL/26/CHD/0034179,26-AUG-2025,1,DIST-N-0187,DEP-CHD-07,SUV-DP-500G,3402,12.632,29.336,KG,99.00,67.47,12206.67,,0.00,0.00,18.00,2197.20,14403.87,SFA_IFACE,26-AUG-2025 03:55:01,SFA_IFACE,26-AUG-2025 09:33:01,Y,N
512884589,88512629,BCPL/26/CHD/0034179,26-AUG-2025,2,DIST-N-0187,DEP-CHD-07,TRG-TEA-1KG,0902,2.063,38.208,KG,540.00,402.21,25324.75,5522,886.37,0.00,5.00,1221.92,25660.30,BATCH_OMS,26-AUG-2025 03:55:01,BATCH_OMS,26-AUG-2025 09:34:01,Y,N
512884591,88512631,BCPL/26/CHD/0034194,05-MAR-2026,1,DIST-N-0187,DEP-CHD-07,CHD-SP-100G,3401,57.483,47.186,EA,45.00,30.84,22728.52,5514,909.14,0.00,12.00,2618.33,24437.71,SFA_IFACE,05-MAR-2026 05:59:09,SFA_IFACE,05-MAR-2026 11:29:09,Y,N
512884592,88512631,BCPL/26/CHD/0034194,05-MAR-2026,2,DIST-N-0187,DEP-CHD-07,SUV-DP-1KG,3402,80.545,27.035,KG,185.00,132.40,131549.33,,0.00,0.00,18.00,23678.88,155228.21,SFA_IFACE,05-MAR-2026 05:59:09,SFA_IFACE,05-MAR-2026 11:31:09,Y,N
512884594,88512631,BCPL/26/CHD/0034194,05-MAR-2026,3,DIST-N-0187,DEP-CHD-07,RKS-HW-200ML,3808,46.115,35.545,LT,99.00,78.25,46083.38,,0.00,0.00,18.00,8295.01,54378.39,BATCH_OMS,05-MAR-2026 05:59:09,BATCH_OMS,05-MAR-2026 11:39:09,Y,N
512884595,88512634,BCPL/26/CHD/0034237,20-MAR-2026,1,DIST-N-0187,DEP-CHD-07,NMB-DW-500ML,3402,73.516,12.929,LT,129.00,96.88,86719.32,,0.00,0.00,18.00,15609.48,102328.80,SFA_IFACE,20-MAR-2026 05:51:41,SFA_IFACE,20-MAR-2026 11:39:41,Y,N
512884596,88512636,BCPL/26/DEL/0034097,07-MAY-2025,1,DIST-N-0187,DEP-DEL-04,NMB-DW-500ML,3402,101.970,9.805,LT,129.00,89.70,110640.02,,0.00,0.00,18.00,19915.20,130555.22,BATCH_OMS,07-MAY-2025 05:27:42,BATCH_OMS,07-MAY-2025 10:59:42,Y,N
512884601,88512636,BCPL/26/DEL/0034097,07-MAY-2025,2,DIST-N-0187,DEP-DEL-04,CHD-SP-100G,3401,37.831,46.994,EA,45.00,35.55,17809.34,5514,712.37,0.00,18.00,3077.45,20174.42,SFA_IFACE,07-MAY-2025 05:27:42,SFA_IFACE,07-MAY-2025 11:02:42,Y,N
512884603,88512637,BCPL/26/JAI/0034288,24-NOV-2025,1,DIST-N-0142,DEP-JAI-05,NMB-DW-500ML,3402,6.250,7.549,LT,129.00,100.14,8266.46,,0.00,0.00,18.00,1487.96,9754.42,BATCH_OMS,24-NOV-2025 11:23:39,BATCH_OMS,24-NOV-2025 17:11:39,Y,N
512884607,88512638,BCPL/26/GUW/0034235,13-SEP-2025,1,DIST-E-0417,DEP-GUW-12,KSG-HO-200ML,3305,28.913,23.534,LT,165.00,119.14,44140.18,,0.00,0.00,18.00,7945.23,52085.41,SFA_IFACE,13-SEP-2025 05:43:12,SFA_IFACE,13-SEP-2025 11:24:12,Y,N
512884611,88512638,BCPL/26/GUW/0034235,13-SEP-2025,2,DIST-E-0417,DEP-GUW-12,NMB-DB-190G,3402,84.026,2.692,EA,22.00,17.64,17834.11,,0.00,0.00,18.00,3210.14,21044.25,BATCH_OMS,13-SEP-2025 05:43:12,BATCH_OMS,13-SEP-2025 11:21:12,Y,N
512884616,88512642,BCPL/26/BLR/0034067,12-AUG-2025,1,DIST-S-0318,DEP-BLR-08,CHD-SP-4X100G,3401,13.026,23.680,EA,168.00,116.22,20918.67,,0.00,120.97,18.00,3743.59,24541.29,BATCH_OMS,12-AUG-2025 09:43:19,BATCH_OMS,12-AUG-2025 15:21:19,Y,N
512884617,88512642,BCPL/26/BLR/0034067,12-AUG-2025,2,DIST-S-0318,DEP-BLR-08,TRG-TEA-250G,0902,94.069,28.757,KG,145.00,109.72,127010.23,,0.00,0.00,5.00,6350.51,133360.74,BATCH_OMS,12-AUG-2025 09:43:19,BATCH_OMS,12-AUG-2025 15:23:19,Y,N
512884621,88512642,BCPL/26/BLR/0034067,12-AUG-2025,3,DIST-S-0318,DEP-BLR-08,SUV-DP-1KG,3402,42.967,8.407,KG,185.00,133.13,69761.58,,0.00,0.00,18.00,12557.08,82318.66,BATCH_OMS,12-AUG-2025 09:43:19,BATCH_OMS,12-AUG-2025 15:29:19,Y,N
512884626,88512647,BCPL/26/CHE/0034132,15-MAR-2026,1,DIST-S-0318,DEP-CHE-09,TRG-TEA-1KG,0902,49.096,46.884,KG,540.00,401.53,255387.54,,0.00,1971.04,5.00,12670.83,266087.33,BATCH_OMS,15-MAR-2026 10:14:41,BATCH_OMS,15-MAR-2026 15:53:41,Y,N
512884628,88512647,BCPL/26/CHE/0034132,15-MAR-2026,2,DIST-S-0318,DEP-CHE-09,NMB-DW-500ML,3402,113.735,28.559,LT,129.00,97.26,135520.04,5533,2710.40,0.00,18.00,23905.74,156715.38,BATCH_OMS,15-MAR-2026 10:14:41,BATCH_OMS,15-MAR-2026 15:52:41,Y,N
512884629,88512648,BCPL/26/KOL/0034232,17-JUL-2025,1,DIST-E-0417,DEP-KOL-11,KSG-HO-100ML,3305,73.321,19.747,LT,92.00,66.18,59535.46,5540,1488.39,0.00,18.00,10448.47,68495.54,BATCH_OMS,17-JUL-2025 06:27:47,BATCH_OMS,17-JUL-2025 12:17:47,Y,N
512884632,88512648,BCPL/26/KOL/0034232,17-JUL-2025,2,DIST-E-0417,DEP-KOL-11,SUV-DB-250G,3402,75.164,34.192,EA,32.00,25.52,23890.80,,0.00,0.00,18.00,4300.34,28191.14,BATCH_OMS,17-JUL-2025 06:27:47,BATCH_OMS,17-JUL-2025 12:16:47,Y,N
512884633,88512652,BCPL/18/KOL/0034023,06-SEP-17,1,DIST-E-0417,DEP-KOL-11,NMB-DW-500ML,3402,97.246,35.975,LT,129.00,95.31,114650.97,,0.00,0.00,18.00,20637.17,135288.14,APPS,06-SEP-17 12:25:03,APPS,06-SEP-17 17:55:03,Y,
512884638,88512657,BCPL/26/LKO/0034172,06-JUL-2025,1,DIST-N-0142,DEP-LKO-06,KSG-HO-100ML,3305,83.823,32.115,LT,92.00,67.30,69856.79,,0.00,0.00,18.00,12574.22,82431.01,BATCH_OMS,06-JUL-2025 03:54:44,BATCH_OMS,06-JUL-2025 09:36:44,Y,N
512884642,88512657,BCPL/26/LKO/0034172,06-JUL-2025,2,DIST-N-0142,DEP-LKO-06,KSG-HO-100ML,3305,91.221,14.255,LT,92.00,66.03,73221.13,5540,1830.53,0.00,18.00,12850.31,84240.91,BATCH_OMS,06-JUL-2025 03:54:44,BATCH_OMS,06-JUL-2025 09:29:44,Y,N
512884643,88512658,BCPL/26/DEL/0034114,11-FEB-2026,1,DIST-N-0187,DEP-DEL-04,SUV-DB-250G,3402,118.833,24.933,EA,32.00,22.18,32181.61,,0.00,200.13,18.00,5756.67,37738.15,BATCH_OMS,11-FEB-2026 05:25:07,BATCH_OMS,11-FEB-2026 11:07:07,Y,N
512884648,88512661,BCPL/26/PUN/0034231,19-DEC-2025,1,DIST-W-0233,DEP-PUN-02,SUV-DP-500G,3402,63.760,42.199,KG,99.00,68.89,55616.21,,0.00,0.00,18.00,10010.92,65627.13,BATCH_OMS,19-DEC-2025 09:55:45,BATCH_OMS,19-DEC-2025 15:38:45,Y,N
512884653,88512665,BCPL/26/GUW/0034242,10-MAY-2025,1,DIST-E-0409,DEP-GUW-12,SUV-DB-250G,3402,119.377,15.703,EA,32.00,23.30,33743.69,,0.00,307.10,18.00,6018.59,39455.18,BATCH_OMS,10-MAY-2025 04:50:45,BATCH_OMS,10-MAY-2025 10:22:45,Y,N
512884657,88512671,BCPL/26/CHE/0034136,20-JUL-2025,1,DIST-S-0352,DEP-CHE-09,KSG-HO-200ML,3305,36.991,14.509,LT,165.00,134.55,61677.85,5540,1541.95,0.00,18.00,10824.46,70960.36,SFA_IFACE,20-JUL-2025 11:01:22,SFA_IFACE,20-JUL-2025 16:45:22,Y,N
512884660,88512674,BCPL/26/MUM/0034141,15-NOV-2025,1,DIST-W-0233,DEP-MUM-01,NMB-DB-190G,3402,87.600,45.755,EA,22.00,16.11,17671.95,,0.00,0.00,18.00,3180.95,20852.90,BATCH_OMS,15-NOV-2025 10:53:24,BATCH_OMS,15-NOV-2025 16:28:24,Y,N
512884664,88512675,BCPL/26/KOL/0034272,21-OCT-2025,1,DIST-E-0409,DEP-KOL-11,SUV-DP-1KG,3402,119.677,36.632,KG,185.00,127.76,188159.31,,0.00,1418.74,18.00,33613.30,220353.87,BATCH_OMS,21-OCT-2025 03:57:07,BATCH_OMS,21-OCT-2025 09:31:07,Y,N
512884667,88512675,BCPL/26/KOL/0034272,21-OCT-2025,2,DIST-E-0409,DEP-KOL-11,SUV-DB-250G,3402,66.891,44.276,EA,32.00,22.24,18836.57,,0.00,0.00,18.00,3390.58,22227.15,BATCH_OMS,21-OCT-2025 03:57:07,BATCH_OMS,21-OCT-2025 09:34:07,Y,N
512884669,88512680,BCPL/26/CHE/0034152,20-DEC-2025,1,DIST-S-0318,DEP-CHE-09,TRG-TEA-1KG,0902,30.547,23.837,KG,540.00,422.25,164846.82,,0.00,0.00,5.00,8242.34,173089.16,BATCH_OMS,20-DEC-2025 13:41:27,BATCH_OMS,20-DEC-2025 19:11:27,Y,N
512884673,88512680,BCPL/26/CHE/0034152,20-DEC-2025,2,DIST-S-0318,DEP-CHE-09,CHD-SP-100G,3401,23.223,3.842,EA,45.00,36.44,10294.96,,0.00,0.00,12.00,1235.40,11530.36,SFA_IFACE,20-DEC-2025 13:41:27,SFA_IFACE,20-DEC-2025 19:15:27,Y,N
512884675,88512683,BCPL/26/PUN/0034267,25-SEP-2025,1,DIST-W-0233,DEP-PUN-02,SUV-DB-250G,3402,31.702,19.003,EA,32.00,25.13,10037.60,,0.00,0.00,18.00,1806.77,11844.37,BATCH_OMS,25-SEP-2025 10:12:01,BATCH_OMS,25-SEP-2025 15:53:01,Y,N
512884680,88512684,BCPL/26/HYD/0034284,25-OCT-2025,1,DIST-S-0352,DEP-HYD-10,NMB-DW-500ML,3402,100.898,35.547,LT,129.00,100.49,125243.00,,0.00,0.00,18.00,22543.74,147786.74,SFA_IFACE,25-OCT-2025 12:08:29,SFA_IFACE,25-OCT-2025 17:45:29,Y,N
512884681,88512684,BCPL/26/HYD/0034284,25-OCT-2025,2,DIST-S-0352,DEP-HYD-10,CHD-SP-100G,3401,25.269,19.498,EA,45.00,34.18,11030.77,,0.00,0.00,12.00,1323.69,12354.46,BATCH_OMS,25-OCT-2025 12:08:29,BATCH_OMS,25-OCT-2025 17:53:29,Y,N
512884685,88512684,BCPL/26/HYD/0034284,25-OCT-2025,3,DIST-S-0352,DEP-HYD-10,NMB-DW-500ML,3402,7.453,43.648,LT,129.00,91.08,12121.29,,0.00,0.00,18.00,2181.83,14303.12,SFA_IFACE,25-OCT-2025 12:08:29,SFA_IFACE,25-OCT-2025 17:49:29,Y,Y
512884687,88512688,BCPL/26/CHD/0034274,14-MAR-2026,1,DIST-N-0142,DEP-CHD-07,NMB-DW-500ML,3402,30.328,33.399,LT,129.00,105.43,41891.03,,0.00,0.00,18.00,7540.39,49431.42,BATCH_OMS,14-MAR-2026 14:20:48,BATCH_OMS,14-MAR-2026 20:05:48,Y,N
512884690,88512688,BCPL/26/CHD/0034274,14-MAR-2026,2,DIST-N-0142,DEP-CHD-07,KSG-HO-100ML,3305,103.267,25.347,LT,92.00,72.19,91287.94,,0.00,0.00,18.00,16431.83,107719.77,BATCH_OMS,14-MAR-2026 14:20:48,BATCH_OMS,14-MAR-2026 19:52:48,Y,N
512884692,88512693,BCPL/26/CHD/0034292,29-DEC-2025,1,DIST-N-0187,DEP-CHD-07,CHD-SP-100G,3401,84.662,35.458,EA,45.00,32.09,33739.49,,0.00,0.00,12.00,4048.74,37788.23,BATCH_OMS,29-DEC-2025 09:19:50,BATCH_OMS,29-DEC-2025 14:59:50,Y,N
512884694,88512693,BCPL/26/CHD/0034292,29-DEC-2025,2,DIST-N-0187,DEP-CHD-07,RKS-HW-200ML,3808,12.278,19.837,LT,99.00,72.31,12088.28,,0.00,0.00,18.00,2175.89,14264.17,BATCH_OMS,29-DEC-2025 09:19:50,BATCH_OMS,29-DEC-2025 14:51:50,Y,N
512884696,88512699,BCPL/26/KOL/0034276,29-SEP-2025,1,DIST-E-0409,DEP-KOL-11,TRG-TEA-1KG,0902,16.406,35.901,KG,540.00,413.74,96307.50,5522,3370.76,0.00,5.00,4646.84,97583.58,BATCH_OMS,29-SEP-2025 06:15:39,BATCH_OMS,29-SEP-2025 11:54:39,Y,N
512884700,88512703,BCPL/26/AHM/0034238,17-MAY-2025,1,DIST-W-0241,DEP-AHM-03,KSG-HO-200ML,3305,83.723,31.340,LT,165.00,133.26,138059.49,,0.00,0.00,18.00,24850.71,162910.20,BATCH_OMS,17-MAY-2025 07:34:57,BATCH_OMS,17-MAY-2025 13:20:57,Y,N
512884705,88512703,BCPL/26/AHM/0034238,17-MAY-2025,2,DIST-W-0241,DEP-AHM-03,RKS-HW-200ML,3808,33.771,36.734,LT,99.00,77.75,34364.41,,0.00,0.00,18.00,6185.59,40550.00,BATCH_OMS,17-MAY-2025 07:34:57,BATCH_OMS,17-MAY-2025 13:06:57,Y,N
512884706,88512703,BCPL/26/AHM/0034238,17-MAY-2025,3,DIST-W-0241,DEP-AHM-03,CHD-SP-4X100G,3401,111.014,15.232,EA,168.00,114.57,154371.62,5514,6174.86,1286.58,18.00,26443.83,173354.01,BATCH_OMS,17-MAY-2025 07:34:57,BATCH_OMS,17-MAY-2025 13:19:57,Y,N
512884708,88512707,BCPL/26/PUN/0034283,25-APR-2025,1,DIST-W-0241,DEP-PUN-02,NMB-DB-190G,3402,23.720,42.342,EA,22.00,16.21,5300.38,,0.00,0.00,18.00,954.07,6254.45,BATCH_OMS,25-APR-2025 04:11:22,BATCH_OMS,25-APR-2025 09:41:22,Y,N
512884709,88512707,BCPL/26/PUN/0034283,25-APR-2025,2,DIST-W-0241,DEP-PUN-02,KSG-HO-100ML,3305,88.179,7.082,LT,92.00,67.43,71828.46,5540,1795.71,0.00,18.00,12605.90,82638.65,BATCH_OMS,25-APR-2025 04:11:22,BATCH_OMS,25-APR-2025 09:43:22,Y,N
512884711,88512707,BCPL/26/PUN/0034283,25-APR-2025,3,DIST-W-0241,DEP-PUN-02,TRG-TEA-250G,0902,105.431,27.811,KG,145.00,108.21,139913.69,,0.00,0.00,5.00,6995.68,146909.37,BATCH_OMS,25-APR-2025 04:11:22,BATCH_OMS,25-APR-2025 09:46:22,Y,N
512884714,88512712,BCPL/26/BLR/0034095,16-AUG-2025,1,DIST-S-0352,DEP-BLR-08,SUV-DP-500G,3402,50.358,0.178,KG,99.00,73.14,44211.23,,0.00,0.00,18.00,7958.02,52169.25,BATCH_OMS,16-AUG-2025 10:49:13,BATCH_OMS,16-AUG-2025 16:22:13,Y,N
512884717,88512713,BCPL/26/HYD/0034309,14-AUG-2025,1,DIST-S-0352,DEP-HYD-10,CHD-SP-4X100G,3401,33.661,16.300,EA,168.00,116.95,49146.13,5514,1965.85,0.00,18.00,8492.45,55672.73,BATCH_OMS,14-AUG-2025 05:29:06,BATCH_OMS,14-AUG-2025 11:11:06,Y,N
512884719,88512713,BCPL/26/HYD/0034309,14-AUG-2025,2,DIST-S-0352,DEP-HYD-10,TRG-TEA-1KG,0902,79.336,34.585,KG,540.00,429.67,423919.73,5522,14837.19,0.00,5.00,20454.13,429536.67,BATCH_OMS,14-AUG-2025 05:29:06,BATCH_OMS,14-AUG-2025 11:17:06,Y,N
512884720,88512716,BCPL/26/CHE/0034163,27-SEP-2025,1,DIST-S-0352,DEP-CHE-09,CHD-SP-100G,3401,71.345,29.773,EA,45.00,36.37,32220.66,,0.00,0.00,18.00,5799.72,38020.38,SFA_IFACE,27-SEP-2025 08:04:59,SFA_IFACE,27-SEP-2025 13:52:59,Y,N
512884725,88512722,BCPL/26/HYD/0034342,10-DEC-2025,1,DIST-S-0318,DEP-HYD-10,NMB-DW-500ML,3402,14.055,28.762,LT,129.00,91.82,18127.29,,0.00,0.00,18.00,3262.91,21390.20,BATCH_OMS,10-DEC-2025 12:50:21,BATCH_OMS,10-DEC-2025 18:36:21,Y,N
512884730,88512726,BCPL/26/AHM/0034253,28-AUG-2025,1,DIST-W-0233,DEP-AHM-03,SUV-DP-500G,3402,111.401,44.110,KG,99.00,71.72,99039.73,,0.00,0.00,18.00,17827.15,116866.88,BATCH_OMS,28-AUG-2025 07:10:42,BATCH_OMS,28-AUG-2025 12:45:42,Y,N
512884732,88512726,BCPL/26/AHM/0034253,28-AUG-2025,2,DIST-W-0233,DEP-AHM-03,SUV-DB-250G,3402,31.037,15.756,EA,32.00,23.00,8928.60,5501,267.86,0.00,18.00,1558.93,10219.67,BATCH_OMS,28-AUG-2025 07:10:42,BATCH_OMS,28-AUG-2025 12:56:42,Y,N
512884736,88512726,BCPL/26/AHM/0034253,28-AUG-2025,3,DIST-W-0233,DEP-AHM-03,TRG-TEA-1KG,0902,1.524,12.659,KG,540.00,376.19,11641.95,5522,407.47,0.00,5.00,561.72,11796.20,BATCH_OMS,28-AUG-2025 07:10:42,BATCH_OMS,28-AUG-2025 12:54:42,Y,N
512884739,88512727,BCPL/26/CHE/0034170,14-FEB-2026,1,DIST-S-0318,DEP-CHE-09,SUV-DP-500G,3402,44.485,3.213,KG,99.00,72.86,39128.22,5501,1173.85,179.23,18.00,6799.53,44574.67,BATCH_OMS,14-FEB-2026 05:17:55,BATCH_OMS,14-FEB-2026 10:53:55,Y,N
512884740,88512731,BCPL/26/JAI/0034297,12-FEB-2026,1,DIST-N-0187,DEP-JAI-05,SUV-DB-250G,3402,98.993,31.336,EA,32.00,25.69,31322.58,,0.00,0.00,18.00,5638.06,36960.64,BATCH_OMS,12-FEB-2026 09:33:14,BATCH_OMS,12-FEB-2026 15:10:14,Y,N
512884745,88512731,BCPL/26/JAI/0034297,12-FEB-2026,2,DIST-N-0187,DEP-JAI-05,NMB-DW-500ML,3402,104.462,25.218,LT,129.00,98.44,125881.33,,0.00,0.00,18.00,22658.64,148539.97,BATCH_OMS,12-FEB-2026 09:33:14,BATCH_OMS,12-FEB-2026 15:08:14,Y,N
512884747,88512731,BCPL/26/JAI/0034297,12-FEB-2026,3,DIST-N-0187,DEP-JAI-05,RKS-HW-200ML,3808,21.877,8.130,LT,99.00,78.89,21351.89,,0.00,0.00,18.00,3843.34,25195.23,BATCH_OMS,12-FEB-2026 09:33:14,BATCH_OMS,12-FEB-2026 15:21:14,Y,N
512884751,88512737,BCPL/26/MUM/0034185,11-JUL-2025,1,DIST-W-0241,DEP-MUM-01,CHD-SP-100G,3401,37.058,36.314,EA,45.00,32.14,15459.66,,0.00,0.00,18.00,2782.74,18242.40,BATCH_OMS,11-JUL-2025 07:48:38,BATCH_OMS,11-JUL-2025 13:26:38,Y,N
512884752,88512737,BCPL/26/MUM/0034185,11-JUL-2025,2,DIST-W-0241,DEP-MUM-01,SUV-DB-250G,3402,30.669,9.494,EA,32.00,23.67,8935.95,,0.00,0.00,18.00,1608.47,10544.42,SFA_IFACE,11-JUL-2025 07:48:38,SFA_IFACE,11-JUL-2025 13:36:38,Y,Y
512884753,88512739,BCPL/26/GUW/0034258,27-MAR-2026,1,DIST-E-0417,DEP-GUW-12,KSG-HO-200ML,3305,17.600,30.751,LT,165.00,118.93,28775.23,5540,719.38,0.00,18.00,5050.05,33105.90,BATCH_OMS,27-MAR-2026 07:57:50,BATCH_OMS,27-MAR-2026 13:39:50,Y,N
512884757,88512745,BCPL/26/KOL/0034311,05-MAY-2025,1,DIST-E-0417,DEP-KOL-11,TRG-TEA-1KG,0902,56.655,10.578,KG,540.00,412.47,284784.96,5522,9967.47,0.00,5.00,13740.87,288558.36,BATCH_OMS,05-MAY-2025 06:51:53,BATCH_OMS,05-MAY-2025 12:24:53,Y,N
512884759,88512745,BCPL/26/KOL/0034311,05-MAY-2025,2,DIST-E-0417,DEP-KOL-11,TRG-TEA-1KG,0902,27.589,6.569,KG,540.00,440.95,148881.04,,0.00,0.00,5.00,7444.05,156325.09,BATCH_OMS,05-MAY-2025 06:51:53,BATCH_OMS,05-MAY-2025 12:24:53,Y,N
512884762,88512748,BCPL/26/GUW/0034264,31-MAR-2026,1,DIST-E-0417,DEP-GUW-12,KSG-HO-200ML,3305,53.467,18.631,LT,165.00,132.81,87685.81,,0.00,0.00,18.00,15783.45,103469.26,BATCH_OMS,31-MAR-2026 09:40:46,BATCH_OMS,31-MAR-2026 15:27:46,Y,Y
512884767,88512748,BCPL/26/GUW/0034264,31-MAR-2026,2,DIST-E-0417,DEP-GUW-12,NMB-DB-190G,3402,65.239,26.680,EA,22.00,15.49,12539.90,,0.00,82.36,18.00,2242.36,14699.90,BATCH_OMS,31-MAR-2026 09:40:46,BATCH_OMS,31-MAR-2026 15:16:46,Y,N
512884771,88512754,BCPL/26/AHM/0034265,20-FEB-2026,1,DIST-W-0233,DEP-AHM-03,CHD-SP-100G,3401,42.012,15.355,EA,45.00,35.37,18374.68,,0.00,179.21,12.00,2183.46,20378.93,BATCH_OMS,20-FEB-2026 12:15:05,BATCH_OMS,20-FEB-2026 17:47:05,Y,N
512884776,88512754,BCPL/26/AHM/0034265,20-FEB-2026,2,DIST-W-0233,DEP-AHM-03,KSG-HO-100ML,3305,60.310,31.395,LT,92.00,73.16,55244.21,,0.00,0.00,18.00,9943.96,65188.17,BATCH_OMS,20-FEB-2026 12:15:05,BATCH_OMS,20-FEB-2026 17:58:05,Y,N
512884781,88512760,BCPL/26/GUW/0034275,10-SEP-2025,1,DIST-E-0417,DEP-GUW-12,TRG-TEA-1KG,0902,14.788,14.383,KG,540.00,429.16,82329.63,,0.00,0.00,5.00,4116.48,86446.11,BATCH_OMS,10-SEP-2025 10:56:33,BATCH_OMS,10-SEP-2025 16:39:33,Y,N
512884784,88512760,BCPL/26/GUW/0034275,10-SEP-2025,2,DIST-E-0417,DEP-GUW-12,SUV-DB-250G,3402,115.372,3.772,EA,32.00,24.49,33997.90,5501,1019.94,0.00,18.00,5936.03,38913.99,SFA_IFACE,10-SEP-2025 10:56:33,SFA_IFACE,10-SEP-2025 16:39:33,Y,N
512884786,88512762,BCPL/26/MUM/0034213,08-JUN-2025,1,DIST-W-0241,DEP-MUM-01,NMB-DW-500ML,3402,24.902,31.913,LT,129.00,90.72,30004.46,,0.00,208.07,18.00,5363.35,35159.74,BATCH_OMS,08-JUN-2025 04:23:50,BATCH_OMS,08-JUN-2025 10:12:50,Y,N
512884787,88512762,BCPL/26/MUM/0034213,08-JUN-2025,2,DIST-W-0241,DEP-MUM-01,SUV-DP-1KG,3402,18.998,37.958,KG,185.00,131.33,34925.11,,0.00,0.00,18.00,6286.52,41211.63,BATCH_OMS,08-JUN-2025 04:23:50,BATCH_OMS,08-JUN-2025 09:53:50,Y,N
512884789,88512762,BCPL/26/MUM/0034213,08-JUN-2025,3,DIST-W-0241,DEP-MUM-01,SUV-DP-1KG,3402,26.398,20.546,KG,185.00,129.66,43737.17,5501,1312.12,0.00,18.00,7636.51,50061.56,SFA_IFACE,08-JUN-2025 04:23:50,SFA_IFACE,08-JUN-2025 09:58:50,Y,N
512884790,88512764,BCPL/26/LKO/0034196,10-JUN-2025,1,DIST-N-0187,DEP-LKO-06,SUV-DP-1KG,3402,108.630,5.342,KG,185.00,150.85,197447.87,,0.00,0.00,18.00,35540.62,232988.49,SFA_IFACE,10-JUN-2025 04:18:38,SFA_IFACE,10-JUN-2025 09:59:38,Y,N
512884793,88512764,BCPL/26/LKO/0034196,10-JUN-2025,2,DIST-N-0187,DEP-LKO-06,SUV-DP-1KG,3402,106.222,29.043,KG,185.00,134.48,175322.52,,0.00,0.00,18.00,31558.05,206880.57,BATCH_OMS,10-JUN-2025 04:18:38,BATCH_OMS,10-JUN-2025 10:05:38,Y,N
512884795,88512768,BCPL/26/MUM/0034234,09-MAY-2025,1,DIST-W-0241,DEP-MUM-01,SUV-DP-500G,3402,106.632,10.230,KG,99.00,77.27,99663.93,5501,2989.92,0.00,18.00,17401.32,114075.33,BATCH_OMS,09-MAY-2025 13:34:49,BATCH_OMS,09-MAY-2025 19:12:49,Y,N
512884799,88512768,BCPL/26/MUM/0034234,09-MAY-2025,2,DIST-W-0241,DEP-MUM-01,SUV-DP-1KG,3402,71.854,18.109,KG,185.00,145.80,128356.05,5501,3850.68,0.00,18.00,22410.97,146916.34,SFA_IFACE,09-MAY-2025 13:34:49,BATCH_OMS,09-MAY-2025 19:09:49,Y,N
512884803,88512768,BCPL/26/MUM/0034234,09-MAY-2025,3,DIST-W-0241,DEP-MUM-01,NMB-DB-190G,3402,40.313,45.278,EA,22.00,15.68,8295.25,,0.00,0.00,18.00,1493.14,9788.39,BATCH_OMS,09-MAY-2025 13:34:49,BATCH_OMS,09-MAY-2025 19:19:49,Y,N
512884808,88512772,BCPL/26/LKO/0034230,18-JUL-2025,1,DIST-N-0142,DEP-LKO-06,SUV-DP-500G,3402,73.431,9.799,KG,99.00,77.42,68978.97,,0.00,0.00,18.00,12416.21,81395.18,SFA_IFACE,18-JUL-2025 03:35:16,SFA_IFACE,18-JUL-2025 09:06:16,Y,N
512884811,88512772,BCPL/26/LKO/0034230,18-JUL-2025,2,DIST-N-0142,DEP-LKO-06,CHD-SP-100G,3401,44.248,4.555,EA,45.00,36.68,19643.28,5514,785.73,0.00,18.00,3394.36,22251.91,BATCH_OMS,18-JUL-2025 03:35:16,BATCH_OMS,18-JUL-2025 09:21:16,Y,N
512884815,88512777,BCPL/26/MUM/0034268,13-SEP-2025,1,DIST-W-0241,DEP-MUM-01,NMB-DW-500ML,3402,1.259,13.512,LT,129.00,100.93,2888.62,,0.00,0.00,18.00,519.95,3408.57,SFA_IFACE,13-SEP-2025 11:37:11,SFA_IFACE,13-SEP-2025 17:09:11,Y,N
512884818,88512777,BCPL/26/MUM/0034268,13-SEP-2025,2,DIST-W-0241,DEP-MUM-01,CHD-SP-100G,3401,9.202,3.595,EA,45.00,34.71,3957.60,,0.00,0.00,18.00,712.37,4669.97,BATCH_OMS,13-SEP-2025 11:37:11,BATCH_OMS,13-SEP-2025 17:23:11,Y,N
512884823,88512777,BCPL/26/MUM/0034268,13-SEP-2025,3,DIST-W-0241,DEP-MUM-01,NMB-DB-190G,3402,51.157,12.825,EA,22.00,17.33,10860.87,,0.00,0.00,18.00,1954.96,12815.83,BATCH_OMS,13-SEP-2025 11:37:11,BATCH_OMS,13-SEP-2025 17:21:11,Y,N
